"Page";"Grid";"ID";"LambertX";"LambertY";"Longitude";"Latitude"
"5";"4x4";"558";"101776,9820";"186886,36790";"3,68191295809248";"50,9902075346146"
"5";"4x4";"559";"101482,6597";"190866,24210";"3,67719375132264";"51,0259568490211"
"5";"4x4";"560";"101188,1364";"194846,15050";"3,67246446211644";"51,0617058398843"
"5";"4x4";"561";"100893,4117";"198826,09490";"3,66772506134453";"51,0974545085893"
"5";"4x4";"562";"100598,5918";"202805,98300";"3,66297705541021";"51,1332020198087"
"5";"4x4";"563";"100303,5639";"206786,00980";"3,65821878542057";"51,1689501019714"
"5";"4x4";"564";"100008,3463";"210765,87760";"3,65345053026451";"51,2046960660763"
"5";"4x4";"565";"99712,9202";"214745,88720";"3,64867195653141";"51,2404425993317"
"5";"4x4";"566";"99417,3916";"218725,94650";"3,64388457192313";"51,2761888683801"
"6";"4x4";"578";"107519,6695";"163300,37750";"3,76642425897079";"50,7786389618182"
"6";"4x4";"579";"107226,3043";"167280,41300";"3,76180406916107";"50,8143953907403"
"6";"4x4";"580";"106932,7405";"171260,47370";"3,75717402761095";"50,8501515069245"
"6";"4x4";"581";"106639,0842";"175240,46760";"3,75253563038791";"50,8859064766035"
"6";"4x4";"582";"106345,2226";"179220,58960";"3,74788723127280";"50,9216620287829"
"6";"4x4";"583";"106051,2679";"183200,64790";"3,74323042692896";"50,9574164331360"
"6";"4x4";"584";"105757,1199";"187180,63790";"3,73856377171265";"50,9931696261728"
"6";"4x4";"585";"105462,7721";"191160,66080";"3,73388713831138";"51,0289225023652"
"6";"4x4";"586";"105168,2180";"195140,81810";"3,72920039862366";"51,0646759588111"
"6";"4x4";"587";"104873,4761";"199120,81190";"3,72450383010612";"51,1004273044929"
"6";"4x4";"588";"104578,7276";"203100,95530";"3,71979996038732";"51,1361793532037"
"6";"4x4";"589";"104283,5843";"207081,02590";"3,71508324991489";"51,1719300607918"
"6";"4x4";"590";"103988,4402";"211061,14940";"3,71035929108933";"51,2076805733455"
"6";"4x4";"591";"103693,0947";"215041,31520";"3,70562519596064";"51,2434307650401"
"6";"4x4";"604";"111499,7915";"163593,62830";"3,82282559299919";"50,7815514352854"
"6";"4x4";"605";"111206,4887";"167573,91670";"3,81824885111445";"50,8173123289443"
"6";"4x4";"606";"110913,0007";"171554,03100";"3,81366253378643";"50,8530711227712"
"6";"4x4";"607";"110619,3087";"175534,27210";"3,80906632026717";"50,8888305057369"
"6";"4x4";"608";"110325,5249";"179514,44820";"3,80446180410908";"50,9245887466762"
"6";"4x4";"609";"110031,4427";"183494,64820";"3,79984601623896";"50,9603466160063"
"6";"4x4";"610";"109737,2621";"187474,88617";"3,79522177812109";"50,9961042391973"
"6";"4x4";"611";"109442,9828";"191455,16320";"3,79058906593448";"51,0318616114719"
"6";"4x4";"612";"109148,4105";"195435,36920";"3,78594510062271";"51,0676177150138"
"6";"4x4";"613";"108853,7391";"199415,61760";"3,78129261208088";"51,1033735682945"
"6";"4x4";"614";"108558,9683";"203395,90990";"3,77663157620452";"51,1391291701831"
"6";"4x4";"615";"108263,9038";"207376,13580";"3,77195920769427";"51,1748835006496"
"6";"4x4";"616";"107968,7332";"211356,50840";"3,76727814052888";"51,2106384738034"
"6";"4x4";"617";"107673,3685";"215336,82380";"3,76258711792437";"51,2463922358622"
"6";"4x4";"630";"115480,2169";"163886,87860";"3,87923817599670";"50,7844367553904"
"6";"4x4";"631";"115186,7827";"167867,30740";"3,87470216708858";"50,8202010700211"
"6";"4x4";"632";"114893,3583";"171847,67440";"3,87015940023193";"50,8559643093217"
"6";"4x4";"633";"114599,6369";"175828,06240";"3,86560549178649";"50,8917271846374"
"6";"4x4";"634";"114305,8249";"179808,38560";"3,86104336031736";"50,9274889225347"
"6";"4x4";"635";"114011,8155";"183788,73920";"3,85647145765758";"50,9632503576683"
"6";"4x4";"636";"113717,7087";"187769,13070";"3,85189118516429";"50,9990115490039"
"6";"4x4";"637";"113423,3041";"191749,54950";"3,84729966774748";"51,0347723740783"
"6";"4x4";"638";"113128,8077";"195729,90960";"3,84269982725416";"51,0705320580779"
"6";"4x4";"639";"112834,2132";"199710,31220";"3,83809154451264";"51,1062914957100"
"6";"4x4";"640";"112539,4202";"203690,75300";"3,83347336590994";"51,1420506272414"
"6";"4x4";"641";"112244,3284";"207671,22720";"3,82884383487791";"51,1778093882167"
"6";"4x4";"654";"120046,8845";"156219,12560";"3,94461509439848";"50,7157591361955"
"6";"4x4";"655";"119753,9095";"160199,65930";"3,94014183671415";"50,7515275582211"
"6";"4x4";"656";"119460,6394";"164180,20970";"3,93565759454485";"50,7872956257857"
"6";"4x4";"657";"119167,3803";"168160,69700";"3,93116669364491";"50,8230626229335"
"6";"4x4";"658";"118873,8256";"172141,20400";"3,92666475745294";"50,8588292633141"
"6";"4x4";"659";"118580,1752";"176121,74470";"3,92215460083708";"50,8945956687516"
"6";"4x4";"660";"118286,3288";"180102,31430";"3,91763477865546";"50,9303617761234"
"6";"4x4";"661";"117992,3924";"184082,82080";"3,91310678571041";"50,9661267495968"
"6";"4x4";"662";"117698,2596";"188063,35930";"3,90856907932101";"51,0018914236107"
"6";"4x4";"663";"117403,9300";"192043,93150";"3,90402163132470";"51,0376557987183"
"6";"4x4";"664";"117109,4034";"196024,53880";"3,89946441634742";"51,0734198727738"
"6";"4x4";"665";"116814,7859";"200005,08920";"3,89489893526542";"51,1091828101734"
"6";"4x4";"666";"116519,9709";"203985,67780";"3,89032363725038";"51,1449454450196"
"6";"4x4";"667";"116224,9582";"207966,30620";"3,88573849666296";"51,1807077769251"
"6";"4x4";"668";"115929,8477";"211946,98210";"3,88114491979940";"51,2164698662166"
"6";"4x4";"680";"124027,5815";"156512,05950";"4,00096015086668";"50,7185830236504"
"6";"4x4";"681";"123734,5735";"160492,73840";"3,99652893575405";"50,7543548694354"
"6";"4x4";"682";"123441,3714";"164473,44030";"3,99208823084898";"50,7901264260592"
"6";"4x4";"683";"123148,0813";"168454,07300";"3,98763952704093";"50,8258968549586"
"6";"4x4";"684";"122854,4904";"172434,82560";"3,98317976981123";"50,8616678316665"
"6";"4x4";"685";"122560,9111";"176415,51830";"3,97871338763458";"50,8974377397932"
"6";"4x4";"686";"122267,0430";"180396,13420";"3,97423609353641";"50,9332063987986"
"6";"4x4";"687";"121973,0735";"184376,88680";"3,96975051432893";"50,9689757220899"
"6";"4x4";"688";"121678,9147";"188357,57190";"3,96525539418497";"51,0047438552707"
"6";"4x4";"689";"121384,6603";"192338,29700";"3,96075203900313";"51,0405117546054"
"6";"4x4";"690";"121090,1098";"196319,05120";"3,95623756979019";"51,0762792975712"
"6";"4x4";"691";"120795,5633";"200299,85470";"3,95171624471967";"51,1120466659772"
"6";"4x4";"692";"120500,7266";"204280,59060";"3,94718385310470";"51,1478127796659"
"7";"4x4";"693";"120205,7932";"208261,37270";"3,94264312775040";"51,1835786566129"
"7";"4x4";"706";"128008,3815";"156804,98150";"4,05731338521116";"50,7213796590642"
"7";"4x4";"707";"127715,3406";"160785,80490";"4,05292423360094";"50,7571549026196"
"7";"4x4";"708";"127422,2067";"164766,65770";"4,04852708868492";"50,7929299218182"
"7";"4x4";"709";"127128,8796";"168747,53530";"4,04412051024805";"50,8287046569210"
"7";"4x4";"710";"126835,3651";"172728,33940";"4,03970456527667";"50,8644782098740"
"7";"4x4";"711";"126541,7570";"176709,17750";"4,03528055913654";"50,9002515362008"
"7";"4x4";"712";"126247,9549";"180690,04490";"4,03084704532587";"50,9360245750594"
"7";"4x4";"713";"125953,9586";"184670,94340";"4,02640399907429";"50,9717973279556"
"7";"4x4";"714";"125659,8742";"188651,78060";"4,02195291634201";"51,0075689540744"
"7";"4x4";"715";"125365,4888";"192632,74550";"4,01749073046739";"51,0433411287871"
"7";"4x4";"716";"125071,0147";"196613,65230";"4,01302045782339";"51,0791121761993"
"7";"4x4";"717";"124776,4518";"200594,50260";"4,00854207848662";"51,1148820961752"
"7";"4x4";"718";"124481,6872";"204575,49130";"4,00405394683494";"51,1506526210786"
"7";"4x4";"719";"124186,7333";"208556,42040";"3,99955623152380";"51,1864219569706"
"7";"4x4";"720";"123891,5896";"212537,29150";"3,99504890341636";"51,2221901035013"
"7";"4x4";"732";"131989,3846";"157097,89730";"4,11367615096591";"50,7241490898680"
"7";"4x4";"733";"131696,4110";"161078,87090";"4,10933050310870";"50,7599277659122"
"7";"4x4";"734";"131403,2454";"165059,86800";"4,10497552338619";"50,7957061641632"
"7";"4x4";"735";"131109,8875";"169040,89010";"4,10061118613590";"50,8314842834863"
"7";"4x4";"736";"130816,4373";"173021,94480";"4,09623889010206";"50,8672621808699"
"7";"4x4";"737";"130522,8005";"177002,92780";"4,09185728196085";"50,9030389010990"
"7";"4x4";"738";"130228,9708";"180983,94040";"4,08746624554447";"50,9388153399583"
"7";"4x4";"739";"129934,9479";"184964,98410";"4,08306575487159";"50,9745914962618"
"7";"4x4";"740";"129640,8378";"188945,96680";"4,07865730372615";"51,0103665311643"
"7";"4x4";"741";"129346,5279";"192927,08360";"4,07423925738813";"51,0461421799087"
"7";"4x4";"742";"129052,1304";"196908,14240";"4,06981320570679";"51,0819167050611"
"7";"4x4";"743";"128757,5388";"200889,23860";"4,06537760393950";"51,1176909457300"
"7";"4x4";"744";"128462,7590";"204870,27380";"4,06093252021875";"51,1534640029391"
"7";"4x4";"745";"128167,8784";"208851,45540";"4,05647917059935";"51,1892377294931"
"7";"4x4";"746";"127872,7092";"212832,57300";"4,05201486028357";"51,2250102124336"
"7";"4x4";"758";"135970,5906";"157390,80690";"4,17004838184468";"50,7268913071597"
"7";"4x4";"759";"135677,5782";"161372,02390";"4,16574475082827";"50,7626742298884"
"7";"4x4";"760";"135384,3810";"165353,16480";"4,16143195682067";"50,7984559829248"
"7";"4x4";"761";"135091,0927";"169334,33700";"4,15711130491061";"50,8342375195677"
"7";"4x4";"762";"134797,6129";"173315,53590";"4,15278135097265";"50,8700187813896"
"7";"4x4";"763";"134503,9477";"177296,66330";"4,14844216455727";"50,9057988711737"
"7";"4x4";"764";"134210,0905";"181277,82040";"4,14409362650136";"50,9415786838492"
"7";"4x4";"765";"133916,1412";"185259,01500";"4,13973713746741";"50,9773582776403"
"7";"4x4";"766";"133621,9995";"189240,24260";"4,13537125012585";"51,0131375947622"
"7";"4x4";"767";"133327,7715";"193221,41080";"4,13099746012951";"51,0489157930068"
"7";"4x4";"768";"133033,3507";"197202,61500";"4,12661422517846";"51,0846937123018"
"7";"4x4";"769";"132738,7367";"201183,85680";"4,12222151773176";"51,1204713523142"
"7";"4x4";"770";"132444,0294";"205165,14370";"4,11782074350047";"51,1562487687680"
"7";"4x4";"771";"132149,1348";"209146,37150";"4,11341054434903";"51,1920250075991"
"7";"4x4";"772";"131854,0464";"213127,64140";"4,10899080065973";"51,2278009635258"
"7";"4x4";"773";"131558,7639";"217108,95500";"4,10456148598930";"51,2635766361650"
"7";"4x4";"784";"139951,8933";"157683,80390";"4,22642850757942";"50,7296071417121"
"7";"4x4";"785";"139658,8547";"161665,06420";"4,22216709858614";"50,7653924928428"
"7";"4x4";"786";"139365,7262";"165646,35450";"4,21789793218416";"50,8011776330656"
"7";"4x4";"787";"139072,4075";"169627,67010";"4,21361956686020";"50,8369625038126"
"7";"4x4";"788";"138778,8984";"173609,01270";"4,20933197866910";"50,8727471057540"
"7";"4x4";"789";"138485,2986";"177590,38990";"4,20503656378136";"50,9085314945557"
"7";"4x4";"790";"138191,4141";"181571,69110";"4,20073054737978";"50,9443146575991"
"7";"4x4";"791";"137897,5387";"185553,03610";"4,19641808508610";"50,9800976631266"
"7";"4x4";"792";"137603,3717";"189534,40810";"4,19209487746388";"51,0158803393684"
"7";"4x4";"793";"137309,1195";"193515,72100";"4,18776384638089";"51,0516619020574"
"7";"4x4";"794";"137014,6692";"197497,16990";"4,18342335578003";"51,0874440879007"
"7";"4x4";"795";"136720,1331";"201478,56280";"4,17907499461705";"51,1232251588986"
"7";"4x4";"796";"136425,4047";"205459,99500";"4,17471721908339";"51,1590059546603"
"7";"4x4";"797";"136130,4900";"209441,36820";"4,17035009702705";"51,1947855770432"
"7";"4x4";"798";"135835,4826";"213422,79000";"4,16597494291201";"51,2305649807921"
"7";"4x4";"799";"135540,2822";"217404,25560";"4,16159030131271";"51,2663441056662"
"7";"4x4";"810";"143933,3051";"157976,68850";"4,28281664623702";"50,7322947908692"
"7";"4x4";"811";"143640,3281";"161958,19730";"4,27859871726061";"50,7680843962046"
"7";"4x4";"812";"143347,1684";"165939,63040";"4,27437178151754";"50,8038728420288"
"7";"4x4";"813";"143053,8195";"169921,08900";"4,27013572447496";"50,8396610234502"
"7";"4x4";"814";"142760,3812";"173902,58090";"4,26589194306090";"50,8754489972196"
"8";"4x4";"815";"142466,7533";"177884,10140";"4,26163899492387";"50,9112367053346"
"8";"4x4";"816";"142172,9417";"181865,55230";"4,25737694507962";"50,9470232505046"
"8";"4x4";"817";"141879,0401";"185847,04100";"4,25310710485170";"50,9828095848671"
"8";"4x4";"818";"141584,9482";"189828,56300";"4,24882802700238";"51,0185956520260"
"8";"4x4";"819";"141290,6656";"193810,11990";"4,24453968454428";"51,0543814516934"
"8";"4x4";"820";"140996,2986";"197791,61940";"4,24024357566402";"51,0901661411695"
"8";"4x4";"821";"140701,7405";"201773,15690";"4,23593815614369";"51,1259505617778"
"8";"4x4";"822";"140406,9911";"205754,73390";"4,23162340161219";"51,1617347122956"
"8";"4x4";"823";"140112,1503";"209736,35800";"4,22730071949178";"51,1975186480219"
"8";"4x4";"824";"139817,1240";"213717,92490";"4,22296874712078";"51,2333014152481"
"8";"4x4";"825";"139521,9057";"217699,53590";"4,21862736720944";"51,2690839096681"
"8";"4x4";"826";"139226,5952";"221681,19870";"4,21427798879083";"51,3048661875935"
"8";"4x4";"836";"147915,0138";"158269,67250";"4,33921538966539";"50,7349561524824"
"8";"4x4";"837";"147622,0109";"162251,22360";"4,33503972471820";"50,7707481370324"
"8";"4x4";"838";"147328,8138";"166232,89870";"4,33085495097498";"50,8065407604545"
"8";"4x4";"839";"147035,5349";"170214,50590";"4,32666264473653";"50,8423322836052"
"8";"4x4";"840";"146741,9673";"174196,13430";"4,32245984839181";"50,8781234918927"
"8";"4x4";"841";"146448,4117";"178177,80370";"4,31825081358578";"50,9139145503601"
"8";"4x4";"842";"146154,5731";"182159,39770";"4,31403132916910";"50,9497043964142"
"8";"4x4";"843";"145860,6456";"186141,02970";"4,30980413439852";"50,9854940360469"
"8";"4x4";"844";"145566,6287";"190122,70120";"4,30556920438800";"51,0212834682456"
"8";"4x4";"845";"145272,3223";"194104,40170";"4,30132366739704";"51,0570725825044"
"8";"4x4";"846";"144977,9324";"198086,04510";"4,29707044066281";"51,0928605918347"
"8";"4x4";"847";"144683,4463";"202067,83250";"4,29280932235252";"51,1286492892608"
"8";"4x4";"848";"144388,6823";"206049,45390";"4,28853770116190";"51,1644358719873"
"8";"4x4";"849";"144093,9218";"210031,22850";"4,28425957417366";"51,2002231972132"
"8";"4x4";"850";"143798,8705";"214013,03990";"4,27997071426911";"51,2360102010981"
"8";"4x4";"851";"143503,7346";"217994,80180";"4,27567405280674";"51,2717960953782"
"8";"4x4";"852";"143208,4074";"221976,60960";"4,27136804009120";"51,3075817217216"
"8";"4x4";"853";"142912,8951";"225958,36510";"4,26705274534288";"51,3433661828294"
"8";"4x4";"863";"151603,7905";"162544,33640";"4,39148845838494";"50,7733854444920"
"8";"4x4";"864";"151310,5687";"166526,05350";"4,38734604671915";"50,8091804278148"
"8";"4x4";"865";"151017,2537";"170507,90240";"4,38319600419865";"50,8449761086017"
"8";"4x4";"866";"150723,7575";"174489,67900";"4,37903706221426";"50,8807706377530"
"8";"4x4";"867";"150430,1738";"178471,49080";"4,37487053320310";"50,9165649669802"
"8";"4x4";"868";"150136,4084";"182453,23340";"4,37069505909318";"50,9523581433741"
"8";"4x4";"869";"149842,4488";"186435,10790";"4,36651044149480";"50,9881519600605"
"8";"4x4";"870";"149548,4135";"190416,82260";"4,36231834846172";"51,0239437803439"
"8";"4x4";"871";"149254,1833";"194398,67230";"4,35811706242355";"51,0597362395970"
"8";"4x4";"872";"148959,7645";"198380,55880";"4,35390665216742";"51,0955284404241"
"8";"4x4";"873";"148665,2629";"202362,38990";"4,34968860842825";"51,1313195396270"
"8";"4x4";"874";"148370,5722";"206344,26090";"4,34546139364822";"51,1671103790325"
"8";"4x4";"875";"148075,7920";"210326,17940";"4,34122641166087";"51,2029010125750"
"8";"4x4";"876";"147780,7284";"214308,03500";"4,33698086874277";"51,2386904326515"
"8";"4x4";"877";"147485,5686";"218290,04110";"4,33272742180363";"51,2744805433116"
"8";"4x4";"878";"147190,3250";"222271,99950";"4,32846623160598";"51,3102695485437"
"8";"4x4";"879";"146894,8973";"226253,90580";"4,32419584096932";"51,3460573937176"
"8";"4x4";"889";"155585,6731";"162837,43590";"4,44794494348160";"50,7759954148447"
"8";"4x4";"890";"155292,5206";"166819,30020";"4,44384624549945";"50,8117936829929"
"8";"4x4";"891";"154999,1758";"170801,29060";"4,43973857640143";"50,8475926008655"
"8";"4x4";"892";"154705,7510";"174783,21500";"4,43562350874972";"50,8833904260596"
"8";"4x4";"893";"154412,1396";"178765,16850";"4,43149951096613";"50,9191879998690"
"8";"4x4";"894";"154118,3475";"182747,05310";"4,42736664541350";"50,9549844267007"
"8";"4x4";"895";"153824,4624";"186729,07590";"4,42322614326140";"50,9907815530363"
"8";"4x4";"896";"153530,3961";"190711,03280";"4,41907672750163";"51,0265775302395"
"8";"4x4";"897";"153236,1424";"194693,02510";"4,41491829033020";"51,0623732543184"
"8";"4x4";"898";"152941,8073";"198674,96070";"4,41075232343571";"51,0981678822004"
"8";"4x4";"899";"152647,2842";"202656,93480";"4,40657728742268";"51,1339622556288"
"8";"4x4";"900";"152352,6668";"206639,05490";"4,40239450175786";"51,1697573258028"
"8";"4x4";"901";"152057,7671";"210621,11070";"4,39820125704102";"51,2055511885490"
"8";"4x4";"902";"151762,8852";"214603,12210";"4,39400182675662";"51,2413440069804"
"8";"4x4";"903";"151467,7143";"218585,17210";"4,38979180050935";"51,2771365135518"
"8";"4x4";"904";"151172,4544";"222567,27450";"4,38557402214629";"51,3129288169905"
"8";"4x4";"905";"150877,0051";"226549,42480";"4,38134703264998";"51,3487208624171"
"8";"4x4";"914";"159860,7633";"159148,44780";"4,50845822027859";"50,7427754755718"
"8";"4x4";"915";"159567,7588";"163130,52790";"4,50441053502715";"50,7785780919895"
"8";"4x4";"916";"159274,5695";"167112,63280";"4,50035406726350";"50,8143804651199"
"8";"4x4";"917";"158981,3014";"171094,67040";"4,49629029986562";"50,8501817508222"
"9";"4x4";"918";"158687,8480";"175076,73580";"4,49221770509069";"50,8859827911959"
"9";"4x4";"919";"158394,2090";"179058,83070";"4,48813625846906";"50,9217835869396"
"9";"4x4";"920";"158100,4843";"183040,96270";"4,48404736171785";"50,9575841903686"
"9";"4x4";"921";"157806,5798";"187023,02740";"4,47994965511976";"50,9933836498289"
"9";"4x4";"922";"157512,4891";"191005,12610";"4,47584302951749";"51,0291828614050"
"9";"4x4";"923";"157218,3121";"194987,26660";"4,47172888966747";"51,0649818793194"
"9";"4x4";"924";"156923,9483";"198969,44430";"4,46760578335859";"51,1007806489325"
"9";"4x4";"925";"156629,5039";"202951,56691";"4,46347520554435";"51,1365783247904"
"9";"4x4";"926";"156334,7723";"206933,72380";"4,45933418671563";"51,1723756979998"
"9";"4x4";"927";"156040,0535";"210915,93460";"4,45518699591400";"51,2081729270028"
"9";"4x4";"928";"155745,0470";"214898,18280";"4,45102931528314";"51,2439698520172"
"9";"4x4";"929";"155449,9589";"218880,38220";"4,44686407295147";"51,2797656814338"
"9";"4x4";"930";"155154,6828";"222862,62800";"4,44268972695423";"51,3155612573458"
"9";"4x4";"931";"154859,3185";"226844,92810";"4,43850768875965";"51,3513566351671"
"9";"4x4";"932";"154563,7718";"230827,17790";"4,43431658600682";"51,3871508609306"
"9";"4x4";"933";"154268,1302";"234809,58480";"4,43011765823136";"51,4229457832967"
"9";"4x4";"934";"153972,2057";"238791,93850";"4,42590817991190";"51,4587394988356"
"9";"4x4";"941";"163549,9476";"163423,60637";"4,56088375078060";"50,7811334154569"
"9";"4x4";"942";"163256,8341";"167405,75784";"4,55687112438645";"50,8169381269698"
"9";"4x4";"943";"162963,5303";"171388,03560";"4,55284968703710";"50,8527434963480"
"9";"4x4";"944";"162670,0484";"175370,24160";"4,54881958484593";"50,8885477283736"
"9";"4x4";"945";"162376,4821";"179352,48340";"4,54478213448633";"50,9243517733845"
"9";"4x4";"946";"162082,7311";"183334,75630";"4,54073589127681";"50,9601555767801"
"9";"4x4";"947";"161788,8012";"187316,96210";"4,53668091445396";"50,9959582411077"
"9";"4x4";"948";"161494,7863";"191299,20840";"4,53261852614640";"51,0317607171322"
"9";"4x4";"949";"161200,5860";"195281,49040";"4,52854727678046";"51,0675629491732"
"9";"4x4";"950";"160906,3000";"199263,81590";"4,52446856961474";"51,1033649908119"
"9";"4x4";"951";"160611,7343";"203246,07440";"4,52037961227276";"51,1391658378700"
"9";"4x4";"952";"160317,1765";"207228,48540";"4,51628450005571";"51,1749674433976"
"9";"4x4";"953";"160022,3384";"211210,83250";"4,51217908825965";"51,2107678528987"
"9";"4x4";"954";"159727,4201";"215193,12940";"4,50806621935338";"51,2465671713258"
"9";"4x4";"955";"159432,4088";"219175,57750";"4,50394569811396";"51,2823671945909"
"9";"4x4";"956";"159137,1167";"223157,96620";"4,49981480753349";"51,3181660181918"
"9";"4x4";"957";"158841,7373";"227140,40940";"4,49567630417848";"51,3539646480277"
"9";"4x4";"958";"158546,2768";"231122,80860";"4,49153025705666";"51,3897621841156"
"9";"4x4";"959";"158250,5222";"235105,35290";"4,48737359105037";"51,4255603145276"
"9";"4x4";"960";"157954,7860";"239087,86260";"4,48321077331985";"51,4613574048897"
"9";"4x4";"966";"167825,3066";"159734,31140";"4,62132767074273";"50,7478524286869"
"9";"4x4";"967";"167532,3394";"163716,67720";"4,61736594308370";"50,7836614286814"
"9";"4x4";"968";"167239,1893";"167699,06810";"4,61339558925866";"50,8194701943573"
"9";"4x4";"969";"166945,8625";"171681,38600";"4,60941667303828";"50,8552778291185"
"9";"4x4";"970";"166652,4462";"175663,83800";"4,60543042378127";"50,8910861776272"
"9";"4x4";"971";"166358,8588";"179646,12020";"4,60143565019056";"50,9268924958849"
"9";"4x4";"972";"166065,0816";"183628,53360";"4,59743208020292";"50,9626994756367"
"9";"4x4";"973";"165771,2204";"187610,98600";"4,59342119653487";"50,9985062705669"
"9";"4x4";"974";"165477,1813";"191593,37310";"4,58940163925198";"51,0343119311751"
"9";"4x4";"975";"165183,0579";"195575,80220";"4,58537472849189";"51,0701174049186"
"9";"4x4";"976";"164888,7499";"199558,26900";"4,58133901502174";"51,1059226412432"
"9";"4x4";"977";"164594,2632";"203540,67500";"4,57729455887203";"51,1417267399707"
"9";"4x4";"978";"164299,5915";"207523,12160";"4,57324125400498";"51,1775305980736"
"9";"4x4";"979";"164004,8345";"211505,61660";"4,56918050706814";"51,2133342685594"
"9";"4x4";"980";"163709,9921";"215488,16150";"4,56511229944295";"51,2491377503705"
"9";"4x4";"981";"163414,9701";"219470,65190";"4,56103525977631";"51,2849400927926"
"9";"4x4";"982";"163119,6621";"223453,18310";"4,55694784511359";"51,3207421401493"
"9";"4x4";"983";"162824,3679";"227435,77491";"4,55285433574778";"51,3565440489116"
"9";"4x4";"984";"162528,8874";"231418,41670";"4,54875184244813";"51,3923457134702"
"9";"4x4";"985";"162233,2264";"235401,01030";"4,54464042436283";"51,4281462366391"
"9";"4x4";"994";"171221,6540";"167992,26430";"4,66992765450898";"50,8219739699892"
"9";"4x4";"995";"170928,3918";"171974,82750";"4,66599253117735";"50,8577856912489"
"9";"4x4";"996";"170634,9536";"175957,31930";"4,66204890094426";"50,8935962845418"
"9";"4x4";"997";"170341,3329";"179939,84100";"4,65809665768708";"50,9294066461729"
"9";"4x4";"998";"170047,6297";"183922,40050";"4,65413720556988";"50,9652168291122"
"9";"4x4";"999";"169753,7497";"187904,89320";"4,65016917893925";"51,0010258818771"
"9";"4x4";"1000";"169459,7867";"191881,52330";"4,64619358607193";"51,0367816887326"
"9";"4x4";"1001";"169165,5402";"195869,99020";"4,64220849477441";"51,0726433404362"
"9";"4x4";"1002";"168871,3103";"199852,60370";"4,63821722201658";"51,1084517965167"
"9";"4x4";"1003";"168576,8027";"203835,15060";"4,63421585804823";"51,1442590692492"
"9";"4x4";"1004";"168282,3050";"207817,85040";"4,63020850377150";"51,1800671077213"
"10";"4x4";"1005";"167987,5354";"211800,38691";"4,62619109630178";"51,2158730642864"
"10";"4x4";"1006";"167692,5751";"215783,06710";"4,62216479091078";"51,2516796808292"
"10";"4x4";"1007";"167397,6302";"219765,80510";"4,61813251678122";"51,2874861645621"
"10";"4x4";"1008";"167102,4066";"223748,48420";"4,61409003569693";"51,3232914608408"
"10";"4x4";"1009";"166807,0978";"227731,21810";"4,61004010739116";"51,3590965710983"
"10";"4x4";"1010";"166511,6036";"231714,00220";"4,60598127477055";"51,3949014422891"
"10";"4x4";"1011";"166216,0300";"235696,74430";"4,60191503701604";"51,4307052280157"
"10";"4x4";"1020";"175204,3218";"168285,45220";"4,72646858775398";"50,8244503939887"
"10";"4x4";"1021";"174911,0306";"172268,15420";"4,72257594194183";"50,8602652272133"
"10";"4x4";"1022";"174617,5644";"176250,78500";"4,71867486650886";"50,8960789372487"
"10";"4x4";"1023";"174324,0169";"180233,45210";"4,71476668235170";"50,9318924719739"
"10";"4x4";"1024";"174030,2877";"184216,15100";"4,71084994354700";"50,9677057806709"
"10";"4x4";"1025";"173736,4829";"188198,78940";"4,70692613600007";"51,0035180147160"
"10";"4x4";"1026";"173442,4898";"192181,56250";"4,70299364936687";"51,0393309188917"
"10";"4x4";"1027";"173148,3206";"196164,27210";"4,69905262489757";"51,0751426964804"
"10";"4x4";"1028";"172854,0751";"200146,92601";"4,69510446871502";"51,1109533991497"
"10";"4x4";"1029";"172559,6406";"204129,71920";"4,69114756615599";"51,1467647693542"
"10";"4x4";"1030";"172265,0293";"208112,45360";"4,68718205909031";"51,1825750115902"
"10";"4x4";"1031";"171970,3349";"212095,23670";"4,68320927545011";"51,2183850738197"
"10";"4x4";"1032";"171675,4570";"216078,06400";"4,67922776003098";"51,2541949048458"
"10";"4x4";"1033";"171380,4017";"220060,83720";"4,67523757421502";"51,2900036062277"
"10";"4x4";"1034";"171085,2626";"224043,66370";"4,67124004715161";"51,3258121251821"
"10";"4x4";"1035";"170789,9392";"228026,53910";"4,66723371869266";"51,3616204112324"
"10";"4x4";"1036";"170494,5316";"232009,47100";"4,66322000701785";"51,3974285143826"
"10";"4x4";"1046";"179187,1928";"168578,63170";"4,78301832593134";"50,8268994570249"
"10";"4x4";"1047";"178893,8728";"172561,47200";"4,77916817913947";"50,8627173778042"
"10";"4x4";"1048";"178600,4788";"176544,24750";"4,77531110203709";"50,8985342309425"
"10";"4x4";"1049";"178306,9045";"180527,05330";"4,77144557408006";"50,9343508621180"
"10";"4x4";"1050";"178013,1495";"184509,89100";"4,76757157027988";"50,9701672711647"
"10";"4x4";"1051";"177719,3137";"188492,76830";"4,76369049504509";"51,0059835079319"
"10";"4x4";"1052";"177425,3031";"192475,58090";"4,75980098394833";"51,0417986248870"
"10";"4x4";"1053";"177131,2113";"196458,43610";"4,75590436137423";"51,0776135675622"
"10";"4x4";"1054";"176836,9380";"200441,32940";"4,75199917826559";"51,1134282856929"
"10";"4x4";"1055";"176542,4891";"204424,16260";"4,74808549199638";"51,1492418817053"
"10";"4x4";"1056";"176247,9521";"208407,14300";"4,74416454959665";"51,1850562003110"
